"date","close","volume","open","high","low"
"2018/07/18","190.7900","10784720.0000","192.4500","193.2300","189.9100"
"2018/07/17","192.6600","13251170.0000","188.6500","192.9500","187.9000"
"2018/07/16","190.3500","12189870.0000","189.5700","191.3700","189.1500"
"2018/07/13","190.0400","12549960.0000","191.6100","192.1200","189.3000"
"2018/07/12","190.1700","17407670.0000","190.7700","192.5800","189.7900"
"2018/07/11","187.4200","15914610.0000","188.6000","190.0500","187.4200"
"2018/07/10","192.5500","12539250.0000","192.8900","195.1300","191.4800"
"2018/07/09","192.7500","15432530.0000","194.4500","194.6900","190.8700"
"2018/07/06","192.2700","17024230.0000","186.0100","192.4900","185.5400"
"2018/07/05","186.8800","18369170.0000","187.1700","187.4400","182.9000"
"2018/07/03","184.7500","11673700.0000","187.8800","188.5000","184.3600"
"2018/07/02","186.3600","17314370.0000","181.6600","186.3600","181.0600"
"2018/06/29","185.5300","26014690.0000","185.3600","188.9700","184.2600"
"2018/06/28","188.3800","19537920.0000","183.2000","188.9600","182.0400"
"2018/06/27","185.0200","23809980.0000","193.4600","193.6000","184.8900"
"2018/06/26","191.4200","20712570.0000","193.3400","193.6600","188.4200"
"2018/06/25","191.2500","32726440.0000","197.8500","198.1000","187.8600"
"2018/06/22","202.0100","9611986.0000","203.3800","203.8000","200.2500"
"2018/06/21","202.2100","13947760.0000","205.8400","206.0000","201.0400"
"2018/06/20","206.2300","15537330.0000","205.0500","207.2300","205.0200"
"2018/06/19","204.4300","24466630.0000","203.5300","204.5100","199.5000"
"2018/06/18","208.5700","14601190.0000","205.1600","208.6000","203.8800"
"2018/06/15","208.0000","28649140.0000","207.4900","210.0800","206.0100"
"2018/06/14","210.8600","18804980.0000","207.7200","211.1200","207.5100"
"2018/06/13","206.6200","13828360.0000","209.4400","209.6500","206.6000"
"2018/06/12","209.0800","15874510.0000","206.9500","209.8000","206.9000"
"2018/06/11","205.7000","12055360.0000","206.5000","207.6000","205.0100"
"2018/06/08","205.0700","17507940.0000","201.1100","206.2300","200.4300"
"2018/06/07","203.6200","26713120.0000","207.4600","209.0000","200.8800"
"2018/06/06","208.3000","13754680.0000","209.8600","210.4600","207.2893"
"2018/06/05","208.3700","17758760.0000","209.9500","211.7000","207.1300"
"2018/06/04","208.9500","19342570.0000","205.1200","209.7500","204.7300"
"2018/06/01","204.3400","23101880.0000","199.5000","204.9900","199.4500"
"2018/05/31","198.0100","17973850.0000","198.0000","199.4800","196.8500"
"2018/05/30","197.9800","13913250.0000","199.7000","200.5400","197.5000"
"2018/05/29","198.0000","18498480.0000","197.9400","202.2800","197.0000"
"2018/05/25","199.2000","21256660.0000","197.5700","201.5000","197.2100"
"2018/05/24","197.3700","18496230.0000","198.1200","199.7200","195.6974"
"2018/05/23","196.8000","12792440.0000","193.8800","196.9000","192.8011"
"2018/05/22","195.8700","9691461.0000","198.3000","198.6274","195.7000"
"2018/05/21","197.6400","13805010.0000","197.8000","199.7900","196.4000"
"2018/05/18","195.0000","13764590.0000","196.4300","197.7800","194.7200"
"2018/05/17","196.0200","13429630.0000","196.0000","198.4300","195.5700"
"2018/05/16","198.1100","12871970.0000","196.7500","199.7500","196.3000"
"2018/05/15","196.6100","12680450.0000","195.2300","196.7800","193.8600"
"2018/05/14","198.6400","17605420.0000","195.9000","200.0000","195.8700"
"2018/05/11","194.3600","12721840.0000","196.4000","196.4600","193.3800"
"2018/05/10","195.9600","21271550.0000","196.3000","199.7700","195.1600"
"2018/05/09","195.4300","13762480.0000","195.8400","197.3800","194.5000"
"2018/05/08","196.3100","21844630.0000","194.2000","197.3400","193.0100"
"2018/05/07","195.3500","29818790.0000","190.4100","196.6000","190.3000"
"2018/05/04","188.8900","57745020.0000","180.4000","190.6000","178.6200"
"2018/05/03","182.4500","26118910.0000","183.5000","183.5900","175.7700"
"2018/05/02","181.4500","20593630.0000","180.8000","184.2640","180.1100"
"2018/05/01","179.5000","10712730.0000","177.5800","180.3199","177.4400"
"2018/04/30","178.5400","14627670.0000","178.0900","180.0400","177.0500"
"2018/04/27","177.1600","15047700.0000","177.1100","178.2000","174.0100"
"2018/04/26","173.9000","13334990.0000","173.2500","174.3600","172.0500"
"2018/04/25","170.2200","17095350.0000","170.5200","171.3000","166.6400"
"2018/04/24","173.0900","14555890.0000","177.6300","178.0000","170.6800"
"2018/04/23","175.5700","12024000.0000","178.6300","179.3200","174.7100"
"2018/04/20","179.1100","14464610.0000","179.3600","181.3900","177.5300"
"2018/04/19","181.3900","11974980.0000","183.2600","183.6300","179.5200"
"2018/04/18","182.6800","16937380.0000","178.9000","182.8800","177.6400"
"2018/04/17","178.7000","16269960.0000","174.8300","179.3400","174.8300"
"2018/04/16","174.7000","9852899.0000","172.0100","174.7900","171.0100"
"2018/04/13","172.0400","13512220.0000","176.7200","176.8000","171.0700"
"2018/04/12","175.9200","11108990.0000","175.9300","177.9000","174.5600"
"2018/04/11","175.3600","10154830.0000","176.4800","178.1600","174.7400"
"2018/04/10","177.1000","20546750.0000","175.1000","177.8800","173.8500"
"2018/04/09","169.8700","14701160.0000","169.7500","172.7200","168.6100"
"2018/04/06","167.5200","18187360.0000","169.8400","172.2700","166.4000"
"2018/04/05","172.5700","18142960.0000","175.4800","176.5600","171.1700"
"2018/04/04","172.0700","24542530.0000","166.8800","172.4099","166.1300"
"2018/04/03","174.6700","19936030.0000","179.2600","179.5800","173.0000"
"2018/04/02","177.6100","16009300.0000","182.8100","183.5100","175.7500"
"2018/03/29","183.5400","16368940.0000","180.8800","185.1300","178.6200"
"2018/03/28","178.9100","20047810.0000","180.7300","183.4400","177.5700"
"2018/03/27","181.8900","16598970.0000","192.2400","192.2500","180.6600"
"2018/03/26","190.5000","16744070.0000","187.8900","190.6200","184.3200"
"2018/03/23","181.2000","18698590.0000","186.8500","188.4800","180.4010"
"2018/03/22","184.6500","25307040.0000","190.7500","192.3900","184.6000"
"2018/03/21","195.3000","12033510.0000","198.8000","198.8800","194.5700"
"2018/03/20","198.9500","11930750.0000","194.9500","199.2100","194.5400"
"2018/03/19","194.5300","19511150.0000","198.0000","198.4300","192.8010"
"2018/03/16","200.2800","26932920.0000","198.4000","200.3800","197.2600"
"2018/03/15","199.0600","33525850.0000","198.4400","201.5000","196.5200"
"2018/03/14","192.5600","20019190.0000","190.2900","193.6300","190.2200"
"2018/03/13","188.4100","14775890.0000","193.8800","194.2500","187.3900"
"2018/03/12","192.7400","17811070.0000","192.3000","194.4000","190.9000"
"2018/03/09","190.5500","14199320.0000","189.6400","190.7000","188.0100"
"2018/03/08","187.1800","14320500.0000","189.0500","190.2300","186.5699"
"2018/03/07","189.0500","13718270.0000","184.3700","189.0700","184.3200"
"2018/03/06","187.3700","17638850.0000","185.1900","188.0100","184.8200"
"2018/03/05","181.6000","15636200.0000","179.4100","181.9500","177.0700"
"2018/03/02","179.7600","18884930.0000","178.0100","180.2300","175.4500"
"2018/03/01","181.9900","17277910.0000","186.1800","187.4800","180.0500"
"2018/02/28","186.1400","19131410.0000","187.2500","188.2400","185.0000"
"2018/02/27","188.2600","22994700.0000","192.5900","193.5667","187.2100"
"2018/02/26","194.1900","19444110.0000","194.4600","195.1500","190.6500"
"2018/02/23","193.2900","16926210.0000","190.1800","193.4050","189.9500"
"2018/02/22","188.7500","12269440.0000","190.2000","190.7400","187.7700"
"2018/02/21","188.8200","22048070.0000","189.3700","193.1700","188.4600"
"2018/02/20","187.1900","14842160.0000","183.6700","188.8300","183.0000"
"2018/02/16","183.6800","16102610.0000","186.7500","188.2700","183.5400"
"2018/02/15","187.4500","14352070.0000","189.2500","189.5600","184.4310"
"2018/02/14","186.7600","21028000.0000","179.2200","186.9300","178.9002"
"2018/02/13","179.2500","15473030.0000","177.4200","182.1500","177.0000"
"2018/02/12","177.4400","18256850.0000","180.4400","180.7900","175.0861"
"2018/02/09","176.6700","28034620.0000","175.1200","177.6164","168.8800"
"2018/02/08","173.7000","31996320.0000","182.2700","183.1000","171.3900"
"2018/02/07","180.3000","19633580.0000","183.5000","186.8300","180.3000"
"2018/02/06","185.1700","35757700.0000","174.7200","185.5900","174.1700"
"2018/02/05","180.5300","30955960.0000","183.7000","190.4699","179.9000"
"2018/02/02","187.3100","32188350.0000","194.7900","195.6800","186.8000"
"2018/02/01","192.2200","52506760.0000","192.7500","199.4900","191.1400"
"2018/01/31","204.2900","26668400.0000","202.8200","206.2000","202.8000"
"2018/01/30","199.6600","23343870.0000","198.6800","202.5400","196.4900"
"2018/01/29","203.0100","21882900.0000","204.8300","205.6900","201.8200"
"2018/01/26","205.2200","23707370.0000","200.3300","205.2300","199.2100"
"2018/01/25","198.3300","23264200.0000","196.3400","199.5900","194.1001"
"2018/01/24","195.5300","34481880.0000","194.7100","198.8600","192.4000"
"2018/01/23","192.2800","31085160.0000","185.2800","192.4000","183.5400"
"2018/01/22","184.0200","15983160.0000","184.9750","185.0400","181.6800"
"2018/01/19","184.0500","13732300.0000","185.1500","185.2390","182.8000"
"2018/01/18","184.4000","14158750.0000","184.2800","185.8450","182.6900"
"2018/01/17","183.8300","21326040.0000","183.3000","184.8000","179.3200"
"2018/01/16","182.4000","27401460.0000","190.4000","191.7400","181.7500"
"2018/01/12","187.7900","11775870.0000","189.9100","190.2000","187.2500"
"2018/01/11","188.7500","12390410.0000","189.7300","190.4300","188.1000"
"2018/01/10","189.7900","17933960.0000","188.1000","190.3900","186.5800"
"2018/01/09","190.8000","19483090.0000","191.1300","192.4900","188.0000"
"2018/01/08","190.3300","16142360.0000","190.4600","191.6600","189.0700"
"2018/01/05","190.7000","18143940.0000","187.1700","190.7500","186.3010"
"2018/01/04","185.7100","19448620.0000","185.9000","187.7472","184.4300"
"2018/01/03","184.0000","20106870.0000","185.1900","185.6350","181.4000"
"2018/01/02","183.6500","29917780.0000","176.3990","184.1000","175.7000"
"2017/12/29","172.4300","9690315.0000","172.2800","173.6700","171.2000"
"2017/12/28","172.3000","9497180.0000","173.0400","173.5300","171.6700"
